date,open,high,low,close,volume
2026-02-10,1400.0500,1409.0000,1395.7000,1405.5000,3625973
2026-02-11,1402.8500,1413.5000,1401.0000,1405.9000,3512188
2026-02-12,1401.0000,1432.8500,1401.0000,1430.2000,2503695
2026-02-13,1426.0000,1434.5000,1410.6000,1414.3500,391681
2026-02-16,1408.9500,1414.6000,1400.6500,1410.2000,544251
2026-02-17,1409.0000,1413.1000,1393.2500,1407.1500,59210
2026-02-18,1409.6500,1413.5000,1399.1000,1408.0000,762647
2026-02-19,1412.9500,1412.9500,1385.2500,1390.1500,608191
2026-02-20,1385.7500,1403.6000,1383.4500,1393.5500,322233
2026-02-23,1395.4000,1408.9500,1395.4000,1399.1000,302922
2026-02-24,1399.2000,1400.1500,1382.1000,1384.8000,535242
2026-02-25,1392.9000,1407.0000,1389.0000,1400.0000,1070435
2026-02-26,1403.0500,1409.9500,1392.1000,1404.9500,1380390
2026-02-27,1400.0000,1401.4000,1377.0000,1379.0000,517501
2026-03-02,1351.3000,1378.9500,1351.3000,1374.2000,306289
2026-03-04,1325.0000,1375.9000,1325.0000,1364.5000,673823
2026-03-05,1370.0000,1370.9000,1347.5000,1359.4500,659348
2026-03-06,1338.0000,1346.4500,1310.7000,1313.3500,406974
2026-03-09,1277.0000,1282.4500,1251.3000,1277.4000,290679
2026-03-10,1289.0500,1315.0000,1286.6500,1312.2500,295546
2026-03-11,1303.6500,1307.0000,1291.0000,1294.4500,560153
2026-03-12,1277.9000,1280.4000,1258.1000,1266.1000,1278570
2026-03-13,1254.8000,1262.1000,1248.2500,1254.3000,280671
2026-03-16,1254.3000,1276.6000,1240.1500,1273.0000,443212
2026-03-17,1280.3000,1293.9000,1273.5000,1288.9500,483610
2026-03-18,1288.4500,1297.2000,1271.2500,1289.9500,1592825
2026-03-19,1268.0000,1284.9500,1244.0000,1250.8000,1093559
2026-03-20,1255.9000,1274.1000,1241.4000,1245.5500,948232
2026-03-23,1239.2000,1239.2000,1218.0000,1222.6500,481682
2026-03-24,1240.2000,1253.9000,1224.3000,1251.7000,606409
2026-03-25,1256.4500,1272.9500,1255.0000,1259.8000,1862199
2026-03-27,1251.0000,1260.0000,1230.6000,1234.2000,613694
2026-03-30,1214.0000,1222.6000,1200.1000,1205.2000,672718
2026-04-01,1234.9500,1234.9500,1210.0000,1212.5500,1225578
2026-04-02,1197.9500,1221.9000,1187.5500,1216.0500,2010326
