date,open,high,low,close,volume
2026-02-20,1980.3500,1993.9500,1970.4500,1977.7000,224535
2026-02-23,1986.5500,2000.9000,1983.5000,1997.1500,150386
2026-02-24,1997.1500,1997.2000,1921.6500,1940.7000,283592
2026-02-25,1958.9500,1961.7000,1904.8500,1913.6500,1147648
2026-02-26,1913.6500,1934.5000,1905.1000,1928.5000,482209
2026-02-27,1914.9500,1914.9500,1870.3500,1879.7500,962248
2026-03-02,1842.2000,1896.0000,1842.2000,1873.3500,626466
2026-03-04,1850.0500,1919.3500,1815.7000,1906.7500,665684
2026-03-05,1925.0000,1929.2500,1897.2000,1906.4000,1901389
2026-03-06,1906.1000,1906.1000,1867.0000,1871.4500,90264
2026-03-09,1825.7000,1872.1500,1818.7000,1867.1500,219856
2026-03-10,1886.7000,1886.7500,1846.4500,1851.1500,174962
2026-03-11,1848.3500,1848.3500,1800.5500,1806.0000,668786
2026-03-12,1799.9000,1817.5000,1791.0500,1800.8000,1801543
2026-03-13,1789.0000,1815.6000,1780.0000,1803.6000,132133
2026-03-16,1800.0000,1804.8000,1771.6500,1788.9000,496789
2026-03-17,1791.0000,1833.7000,1791.0000,1827.0000,1617189
2026-03-18,1834.7000,1869.0000,1827.0500,1855.4000,139368
2026-03-19,1825.0000,1861.6500,1816.7500,1829.1500,854654
2026-03-20,1835.0000,1861.0000,1835.0000,1846.5000,261075
2026-03-23,1826.9500,1827.0500,1791.7000,1796.3000,155405
2026-03-24,1819.9500,1825.0000,1781.4000,1803.6000,396045
2026-03-25,1804.1500,1849.0500,1804.1500,1835.4000,1330629
2026-03-27,1835.5500,1855.8500,1819.1000,1842.1500,3613453
2026-03-30,1815.0000,1825.0500,1774.7500,1784.3000,246002
2026-04-01,1813.1500,1815.0500,1777.0000,1782.0000,1685067
2026-04-02,1766.4000,1799.2000,1747.1500,1789.5500,840365
