date,open,high,low,close,volume
2026-02-23,270.7000,271.7500,264.9500,268.1000,3582384
2026-02-24,260.6500,264.7500,251.9000,253.9500,7142150
2026-02-25,255.5000,257.0000,249.5000,250.2500,1879510
2026-02-26,251.0500,254.7500,245.2000,246.4000,105371400
2026-02-27,246.5000,252.1000,243.8500,246.4500,2594604
2026-03-02,233.1000,244.6000,233.1000,243.0500,7017231
2026-03-04,236.6500,243.9500,236.5000,240.7000,2635763
2026-03-05,244.9000,244.9000,234.0000,240.3000,4183267
2026-03-06,240.3000,242.9000,231.5000,232.1500,4313080
2026-03-09,227.1500,230.5000,220.0000,229.5500,1927869
2026-03-10,232.3500,233.1500,225.0000,226.1000,12142540
2026-03-11,226.3500,227.9000,223.0000,223.8000,4479426
2026-03-12,220.0000,223.8500,213.1000,221.2500,6189059
2026-03-13,220.1000,223.0000,214.1500,216.0000,2379451
2026-03-16,214.5000,223.5000,212.5500,222.0500,2511069
2026-03-17,222.7500,236.2000,222.7500,234.7000,23196490
2026-03-18,235.7500,243.1000,234.2500,242.6000,2903919
2026-03-19,236.3000,238.5000,227.6000,228.9000,2444685
2026-03-20,230.5500,236.7500,230.5000,232.3000,2007885
2026-03-23,227.2500,231.4000,224.2500,226.9500,3536424
2026-03-24,231.4500,240.2000,230.8000,237.9500,4886793
2026-03-25,243.0000,244.5000,240.0500,242.2000,3282683
2026-03-27,232.5000,239.2500,232.2000,233.1000,2388873
2026-03-30,228.5000,231.5000,225.3000,229.0500,2082422
2026-04-01,232.0500,240.0000,232.0500,236.7000,1888665
2026-04-02,230.7500,232.5000,223.7000,231.6500,14453841
