date,open,high,low,close,volume
2026-03-12,7229.9500,7229.9500,6960.0000,6974.9000,57909
2026-03-13,6874.6000,6948.4000,6670.4500,6745.2500,30012
2026-03-16,6653.8000,6860.9000,6644.4500,6823.4000,29935
2026-03-17,6848.0500,6971.9500,6772.5000,6914.2000,19936
2026-03-18,6960.8500,7067.9500,6960.8500,7028.6500,26835
2026-03-19,6928.0000,6944.0000,6750.0000,6792.0500,23764
2026-03-20,6804.7000,6928.9500,6804.7000,6908.3000,12573
2026-03-23,6839.4500,6839.4500,6664.6500,6682.9500,12551
2026-03-24,6840.1500,6964.9500,6764.0000,6869.2000,29714
2026-03-25,7019.3500,7071.7500,6904.2000,6993.0000,17348
2026-03-27,6901.4000,6911.5000,6738.8000,6807.9500,26921
2026-03-30,6749.8500,6783.9500,6573.7500,6584.8500,21373
2026-04-01,6730.2500,6890.0000,6730.2500,6825.6500,24043
2026-04-02,6755.0500,6755.0500,6586.0000,6647.3500,18072
