date,open,high,low,close,volume
2025-12-29,403.5000,405.5500,399.0000,400.5000,254187
2025-12-30,400.4500,400.5000,395.5500,397.9500,123363
2025-12-31,398.5000,404.0000,397.5000,399.1500,202410
2026-01-01,399.9500,402.7500,398.3000,400.3500,273504
2026-01-02,401.6000,429.6500,401.1000,427.9000,2251616
2026-01-05,429.3500,436.6000,423.4000,427.4500,5563661
2026-01-06,427.4500,431.1000,424.5000,426.9000,953058
2026-01-07,426.9000,432.4500,423.7500,431.6500,423110
2026-01-08,431.8000,433.4500,423.5000,425.1500,792025
2026-01-09,423.9000,428.4000,416.9500,418.4500,281965
2026-01-12,418.1000,433.0000,415.6000,432.0500,1954368
2026-01-13,435.7500,435.7500,425.8000,428.7500,2561890
2026-01-14,428.0000,442.0000,428.0000,432.2000,647341
2026-01-16,432.3000,433.4500,428.0000,431.0000,1112669
2026-01-19,431.0000,432.6000,428.0500,429.8000,602346
2026-01-20,429.1000,431.0000,413.7500,415.2500,1140150
2026-01-21,414.4000,419.4000,412.2000,414.1000,365366
2026-01-22,418.6500,426.8000,417.4000,423.1000,544459
2026-01-23,424.0000,425.7000,415.5000,418.5500,298227
2026-01-27,420.0000,426.7500,419.4500,422.7000,654022
2026-01-28,422.7500,445.5000,421.9000,444.2500,1026340
2026-01-29,445.5500,461.2000,442.3000,455.9000,2396434
2026-01-30,454.7500,454.7500,437.0000,440.4000,815148
2026-02-02,419.1500,424.9500,413.0000,423.1500,616466
2026-02-03,438.1000,438.1000,420.0000,430.2500,792551
2026-02-04,430.4500,441.5000,428.6500,434.7000,1449952
2026-02-05,436.5500,437.9000,427.5000,431.7000,366865
2026-02-06,432.6000,434.3500,427.1500,432.9000,237029
2026-02-09,433.0000,434.8500,429.7500,431.5500,435942
2026-02-10,431.6000,433.9000,428.7500,431.0500,147985
2026-02-11,428.0500,428.0500,420.0500,423.0500,618510
2026-02-12,425.6000,425.9500,416.3000,419.1000,420814
2026-02-13,415.2500,417.5000,408.1500,408.9500,436252
2026-02-16,408.9000,423.9000,407.0000,422.5000,1333921
2026-02-17,420.6500,424.5500,418.6000,421.5500,420973
2026-02-18,418.9500,418.9500,413.0000,417.9000,185575
2026-02-19,417.9000,419.9000,414.6000,416.2000,149035
2026-02-20,414.8000,425.4500,414.8000,423.6000,945209
2026-02-23,426.7000,427.5000,418.7500,425.8000,439416
2026-02-24,423.5500,432.0000,422.1500,430.6000,265991
2026-02-25,432.8500,439.6500,428.8000,438.4500,289751
2026-02-26,439.8000,439.8000,429.3500,433.6500,275177
2026-02-27,431.2000,434.5000,425.5500,430.7000,734090
2026-03-02,410.7500,429.5000,410.7500,426.1000,614167
2026-03-04,423.2000,437.8000,423.2000,435.0500,1028861
2026-03-05,437.4500,458.4000,437.4500,449.7000,2284334
2026-03-06,450.0500,451.9500,438.6000,440.4000,644681
2026-03-09,440.4000,447.0000,434.8000,437.7000,977435
2026-03-10,443.4000,444.9500,433.8500,443.4000,880566
2026-03-11,447.0000,453.6000,445.0500,446.3000,426193
2026-03-12,446.3000,473.9000,444.9000,470.1500,1054775
2026-03-13,473.9500,475.9500,462.2500,466.8000,1213037
2026-03-16,466.5000,470.6000,456.0500,459.8000,346134
2026-03-17,460.0000,465.5000,458.3500,462.1000,381370
2026-03-18,462.1000,462.2500,449.3500,454.9500,215744
2026-03-19,453.5000,460.0000,451.0500,454.3000,338038
2026-03-20,455.1000,472.3000,455.1000,467.7000,1036431
2026-03-23,467.4000,467.4000,451.0000,455.4000,412391
2026-03-24,463.8500,463.8500,439.0000,441.9000,909270
2026-03-25,443.0500,446.3500,439.0000,443.7500,295405
2026-03-27,444.0500,448.4000,441.1000,445.1500,617714
2026-03-30,445.2500,459.9000,443.0500,450.2500,928002
2026-04-01,464.5500,464.5500,447.0000,449.2500,619015
2026-04-02,449.1000,453.4500,440.7500,449.5500,270793
